	IntGW-01	IntGW-02	RR-01	TR-01	TR-02	timestamp
33	62.79353078799735	63.513035637476776	42.50516729976958	56.99147714713716	53.092764823213805	20200702235500
34	64.01231437366695	64.66256644388197	42.06630700391007	57.82658314162151	52.28054790179658	20200701111300
35	64.0821438935792	64.91605818720375	42.012602112805254	57.435846973391456	52.33646106787729	20200701042400
36	63.262415180260895	60.5886514840313	42.00974206209951	57.42344835453833	52.871133971876205	20200701164200
37	63.656967349755966	64.17076439143857	42.102352746265076	56.140613852883135	52.53160398751586	20200706004400
38	60.622207164203644	61.412642201343274	43.21183542510178	48.125013208585486	44.33508521472126	20200630184000
39	63.72782561364112	64.49082987726874	41.79529411586107	57.497718555799274	52.69389154475758	20200630204800
40	62.85642807426346	64.30189106792291	42.574642686344795	57.89550587178757	52.84279200534661	20200704183600
41	63.72558392447276	64.04648314376412	42.900474849161114	56.453256661747226	52.70946165763756	20200702225500
42	64.44146284223636	64.85454914250711	42.072213794241726	57.986467826894504	52.729005823448645	20200701212200
43	63.427982167371546	64.07703203408916	42.258971129812586	56.86259313095881	52.65625072550044	20200703015800
44	53.966936737057466	54.62075331763607	43.0255891943329	42.84789043040237	60.15556728802534	20200703060900
45	63.97929462525592	65.40397976631742	40.787581575163145	57.53344840023013	52.74177215021097	20200704053800
46	61.942104707836336	62.90497817484053	41.998639678813845	57.23518248072141	52.466272691353005	20200630172800
47	63.821227101791166	64.39619311171721	41.251728002012946	56.33833613202899	52.58855780642434	20200705115500
48	62.90267874737192	63.41796791726516	42.41993424411525	57.19449161246267	53.217116252072195	20200629180500
49	63.86767534096614	63.71410736672546	42.193838544077316	56.19757760051219	52.6281598208637	20200705160400
50	62.518763956694684	62.73527915654472	42.682640647357786	55.977506668917975	52.50909971747431	20200705033300
51	62.946011421452695	64.28528826020703	42.253768338214485	57.71784065650186	52.5603770538455	20200702000200
52	58.99120237131705	60.259206580759525	42.01403490044841	56.02838207801193	50.289212698672635	20200702153500
53	55.209724630434046	55.732842791317985	42.9662686268884	62.23030248801142	35.33538624827975	20200702075300
54	63.04058544288865	63.31200612605668	42.46272195593394	57.63305029361788	53.41976615028644	20200630162800
55	57.62538897137556	65.02543892171272	42.208618241506464	57.604555497416264	52.9170238565777	20200704043800
56	63.54270041933427	64.50224484166023	41.602508606237365	56.55873495722452	53.14635516706302	20200703005800
57	64.2165646911135	64.89041380245217	42.059066582871644	57.94265277871182	52.79042758580556	20200701202200
58	63.64162769736981	64.22090778707803	42.40830354583427	56.46939003990314	53.31043818379638	20200703070900
59	63.384990144744954	63.838512786584076	42.135998109218335	57.822056455397174	52.10357992440099	20200702010200
60	63.3921097059198	64.51770944422036	42.86033670173362	56.938671206329914	52.57181048625759	20200702143500
61	63.188761022695445	64.47942860959012	42.43432821864317	56.490569751801544	53.697906835584064	20200702065300
62	62.836107307279406	63.93249795425177	41.22095329757705	57.68348814508228	53.039460841936965	20200629190500
63	63.424885454706605	63.88082176368699	42.19483295836579	54.43050554118462	52.40780627952623	20200705105500
64	64.00740306368728	64.92732476994173	42.17070952970123	56.57310366382088	52.435537256504425	20200705170400
65	64.48874298637406	64.95656727644945	42.39239928549196	56.87406726487915	52.50074555319228	20200705023300
66	63.37524099860604	64.1076141053529	42.19959817618427	56.8367897654757	52.692223564182314	20200704214300
67	63.859751680026136	64.64448488584644	42.609343430924035	56.79715282764336	53.307594529421124	20200706013900
68	62.72163012903219	52.31741002711741	42.10516510558293	52.062834244439195	55.952418333883465	20200630213500
69	63.37979646871833	63.94408272627139	41.711204178681015	57.48196010273789	52.43682297039316	20200701055900
70	63.97813161936467	64.55604689718452	41.91756712934979	57.42565336149368	52.561186634520936	20200701020800
71	63.470608698004554	64.11610074893235	42.58000251003175	56.63672188785919	53.19686657200442	20200702232800
72	63.38984598930442	64.23431930526033	42.332360383017644	56.596434412926406	53.09730488097048	20200702094600
73	62.476633981404994	64.93522458380535	42.16817385239388	56.04583067104487	51.969086049717745	20200705201900
74	62.158409821363115	63.993236469532725	42.30550189697669	57.6737424102333	53.109663367405936	20200629161000
75	54.36227228442788	54.291374039024326	42.718278098150726	60.280190533112425	0.0	20200629114100
76	63.85725981783934	64.44128223687775	42.05789817671017	56.4265064862441	52.4998876688794	20200705181100
77	63.863134522456235	63.03596760707413	41.67584418107042	57.40037079469802	52.50838868402907	20200701045900
78	64.08410528329233	64.34664258546735	41.880950585062294	57.670694044445476	52.207417803946306	20200701030800
79	64.35938589109341	64.92856761051003	41.30334109501891	56.985134496886964	52.91297410723722	20200706003900
80	63.6080950061916	64.3586822030655	42.245549397386064	57.920312025436026	52.912227450738506	20200704204300
81	64.29539651132403	64.09107233796293	42.39518103188478	56.96474555685826	52.027606347479725	20200630203500
82	63.127525340259105	62.923646567409605	41.13358262020838	56.81144417320708	53.08337518395898	20200629171000
83	63.06521424796881	64.50763661044225	42.415579325486846	56.90669790036485	52.85119154790332	20200705211900
84	63.922640175460955	64.22504136351154	42.07104747728478	56.39575033042093	52.456249921707084	20200705191100
85	62.035888671622835	64.55147623507769	42.45678745340874	56.80896418133168	52.931953621876126	20200702084600
86	58.90701840168655	59.56447215082032	42.642366416746576	52.160789166944454	54.892787384140455	20200702222800
87	63.787884554460284	64.96266142517331	41.9253703079995	56.68506694961737	52.89696414850223	20200702092500
88	63.17619849253779	63.713283612185705	0.0	57.93441426279579	52.62185137387539	20200629112200
89	60.75193794792793	63.95116920903929	42.501682753823324	55.64571393509526	51.764816405276505	20200704212000
90	63.956795772813415	64.89370782912825	41.34960977110937	57.88359797920116	52.75986017122938	20200630215600
91	61.39890688753564	62.97997671430396	43.26040660577147	50.43988199328668	46.24733535502243	20200704192800
92	63.2059354065847	64.04779212240497	40.899789025914586	57.85214122581746	52.74018837517091	20200703221100
93	62.597176646864646	64.52157023488562	42.5792998671248	56.321980164187586	52.86033428727332	20200702082500
94	62.564618033697805	64.75944672022258	42.05961739593106	57.574776318474456	52.614090606595475	20200703231100
95	65.64883366082937	64.97886214751563	41.81878439665154	57.68873461827057	53.80708716300914	20200704202000
96	62.74828331241392	64.22780302151624	40.99499157857012	57.49262160725242	52.87212280958674	20200704182800
97	62.81043285670527	63.620463442303	41.59259088497709	56.57815671853501	52.22630872550234	20200630205600
98	63.00305584485768	64.2457114157119	42.73563636600985	56.965507061212456	49.43844520273863	20200705113600
99	64.49208001254888	64.57541926435809	42.53218716082487	57.05405178857785	51.94952261526439	20200705040100
100	63.788581757500324	64.60192285910762	42.40693424101976	57.068036469477114	51.96578842485813	20200705035000
101	61.78952672481848	64.34446634588518	42.33364067075759	55.21253696618351	51.928552792609516	20200702155600
102	63.992163503592366	64.83306471071985	42.73953598017126	57.11016108705149	53.40350203473827	20200702073000
103	61.82641053553586	63.40808396694922	41.816788647314354	55.31705636111028	51.56421441360981	20200702120700
104	63.58391683708237	64.39427171711802	42.238806040343256	57.163094751901994	53.25725986774764	20200701214100
105	64.10681569689069	64.76556159179891	42.13889088504646	57.71114352733878	52.71478383359229	20200701194900
106	63.55585014989631	64.46987242352563	42.28709441284144	56.519130728256876	52.804610986110326	20200702145600
107	61.397867703444945	64.45631790758131	42.48541031868336	55.54728132655279	52.88513120271577	20200702063000
108	63.550900708955034	63.58419522144172	42.17633409723611	56.16720202282754	52.670524481840204	20200702130700
109	64.08633514640272	64.49471349951435	42.05470002341968	56.56150449977356	52.66963870473562	20200705103600
110	63.60345960966061	63.669894872342056	40.766338062909504	56.46582107532149	52.541988373197896	20200705050100
111	62.84047754147718	64.67569372300383	41.84627329631363	56.68267928318847	52.753059213404775	20200705025000
112	63.734948187876185	65.0720159653533	41.86849192640274	57.323666671029436	52.34495777290815	20200701204100
113	57.97683079634752	57.69815602316757	41.97174830087832	57.46107449971597	47.195860466759115	20200701184900
114	63.13040512784998	64.83056550826025	42.35186517329561	56.48356784600155	52.74238363482982	20200702095800
115	63.43251042674235	64.46213716495653	41.472241658702316	56.81049362979226	52.93233246547228	20200702233600
116	62.55749193506681	64.68246335420122	42.20776563888548	55.51591997754297	51.79930329937062	20200705200700
117	38.355198486665735	65.97250661632276	42.34576259470302	54.90271693252069	51.06292689900004	20200630192300
118	63.19337578980328	63.20166127240323	41.46884041273966	56.42827924694575	52.52995968367022	20200706012700
119	59.45948635016863	61.72568281876845	42.59447727169376	47.25207443367792	44.051019753353685	20200704195500
120	63.37644255578693	64.46928312700199	41.76479308472426	57.57981671226984	52.47712385503758	20200701054700
121	64.21997683619148	64.91919628586614	42.111323760763796	58.01440422032877	52.42048719250578	20200701172100
122	63.65437793899362	64.36474135526771	41.89482487207144	57.42727407352658	52.89146145618107	20200701021600
123	63.54425836125798	64.33215213743576	41.266457621078054	56.35733312247239	52.73287012645522	20200703080200
124	63.47191446973918	64.45294609033375	42.02224005334949	56.509084111705704	52.776175657070446	20200705210700
125	63.73971814219135	64.55641322984705	42.538980356516404	56.71447366368349	52.93915458868426	20200702223600
126	61.387191093019986	63.85330711555846	42.49275671831865	56.53384154698046	52.801453829367524	20200702085800
127	63.46134007856773	64.5642889778924	42.15019486851019	58.02179664326192	52.88723528996635	20200701044700
128	64.25151775212483	65.08242833392056	41.51239654252762	56.72877274897983	52.82001688880973	20200703090200
129	63.4863534085787	64.85954709466898	41.99234589306892	58.51215634023355	53.450838222317714	20200701162100
130	63.72868389071622	64.26720087105831	42.000149916448045	57.896837212127814	52.37166551987297	20200701031600
131	62.5739511281886	63.849349089569074	41.180718438278625	57.48908581330774	53.10255315269092	20200630182300
132	64.09611786638374	64.64355504466619	42.265493291211705	56.799741429122946	52.6041160322101	20200706002700
133	62.39856169147527	64.05774311539344	41.9672849110156	57.37099184915036	52.88536568800476	20200704185500
134	59.81093737669729	63.79416228567538	40.72899605881792	57.36678052155471	53.16666797355372	20200629201300
135	62.406730222009415	63.71404684234147	42.29895553785463	57.43892706474765	53.35325745652636	20200703014600
136	62.21569936431077	64.61467696488259	40.886381216666145	56.786871160940635	51.82957698887038	20200701193400
137	63.60067678158576	64.17609757722326	42.47885309918045	56.42409877864376	52.69817476193503	20200703061700
138	53.08638235269682	62.50441219806265	42.26098980843838	52.28077174475201	56.2920412301439	20200703132000
139	62.773782677973706	63.391216042520796	42.377622412630885	57.55480200872767	53.20773737455151	20200630020100
140	62.84237458987399	63.60417603064949	42.19047870087261	57.45564746220461	53.559220420861074	20200630173600
141	62.69226273637126	64.4938364410285	42.29043326142077	57.61179065913417	53.05398778113653	20200704101100
142	63.02030908391813	64.70954726552179	42.18570326516344	57.69711311503198	52.848756223182626	20200704052600
143	62.76383331204711	64.93592764241505	42.0451493302166	57.726741164565716	53.30159326971222	20200704174000
144	56.64937769717283	56.01767749836348	41.85845001584072	51.81603999180917	55.54390234925646	20200630055000
145	62.632919035276196	63.280545161709746	42.32402794224436	57.231883198801455	53.35170982913298	20200629211300
146	62.58736578600571	65.34171437254713	42.11112365331302	57.80693636890851	53.00983588148142	20200704111100
147	64.45443337296274	64.73306083512085	41.01229898213811	57.87549837096088	53.09724532589125	20200704042600
148	62.244752056033086	63.51446228069768	42.2478499835467	57.33548157825824	52.71985743908662	20200630030100
149	63.39079194381128	64.08181318512155	41.96913346319315	57.19657744339158	53.537495087296875	20200630163600
150	62.821710231728574	62.8757629309815	42.023894719179346	56.73870261580305	53.36248786246638	20200630045000
151	63.40530688269002	65.117492972418	42.423701303920545	58.11385647335948	53.349876595338806	20200704164000
152	64.22786305427576	65.32291739931514	42.82639833588851	56.86612536509567	52.884437510623485	20200703004600
153	63.83304551480243	64.63455913319507	42.22974876906294	56.840344198564495	53.186679572944996	20200703071700
154	62.15505357127789	64.24377564145112	0.0	56.52111237892121	53.01751331826994	20200703122000
155	64.11194579759695	64.97270608893936	42.06388584716263	57.83889274752098	52.6197462005033	20200701183400
156	63.10702199357795	64.15504783189925	41.07342697835294	57.10696968414488	53.0777069989654	20200630042100
157	61.361728050430344	63.156296714083	41.96369282099416	56.1240916018627	52.40557839415452	20200630111600
158	62.810717721363886	64.76820503688782	42.263361528774716	57.8230901263722	53.01493364986139	20200704163100
159	63.14645843499854	64.28660084214327	41.277825307549136	57.798943008019954	53.15471949322766	20200704030600
160	63.13061990597392	65.08311330512777	42.262303703906674	57.515115386185336	52.82996562710467	20200704045700
161	63.44675172892085	63.85530562007233	40.77897787382483	57.11416641607305	53.32045171252366	20200630164700
162	60.91180989371906	64.06995342112312	41.12038088853714	56.4162266955819	51.807836112361365	20200703125100
163	64.45793257410816	64.81972871178218	42.19707366641777	57.94144351968057	53.03848206775325	20200701184500
164	64.18317520817494	65.01177719625728	42.530717196367085	56.734127032485354	53.15188813451327	20200703003700
165	60.74165768068788	53.858408201961815	41.966764619917214	56.49676316084065	53.35019229377158	20200703150000
166	56.94149751691594	64.17386946165414	41.82377376042889	56.51168798420007	53.19086535314585	20200701194500
167	62.38614798837675	62.136136708701166	42.19675768708794	55.987831949987005	51.878518218422954	20200703135100
168	64.58491903012161	65.24747804204428	42.57045827548374	56.17613162142763	52.87901839847608	20200703013700
169	62.140865532426176	62.13670477812203	42.18762553733833	56.03083060013325	51.312313350991666	20200703140000
170	63.43724377222545	65.12715737360361	41.525365712289876	58.148025919570145	52.9172063712817	20200704173100
171	62.990269616504605	64.16855807806351	42.04624434119996	57.41185700093948	52.799259106875155	20200704020600
172	63.98232258510388	64.57027960262371	42.303507410551454	57.691182497641755	53.424294427640724	20200630052100
173	63.818228368729066	64.05314724000027	41.18631210965503	57.40410418705636	53.40628839560176	20200630101600
174	63.506130705271715	63.84796493907981	42.0289359177202	57.328102235715946	53.35532144523912	20200630174700
175	62.934637647440155	64.36189806253506	42.498821206366046	57.940421175417754	52.954549258904166	20200704055700
176	63.04056273412791	64.15164797077801	42.2836595116162	56.56547423889371	52.64840166668416	20200702082900
177	63.14155733678075	64.43708715955442	42.06125897452415	56.440398285437055	52.58094739293723	20200702224700
178	63.709092744335365	64.90026600932717	41.81142673006088	57.34233389939657	52.47803053155547	20200701165000
179	63.534883333757065	64.55869591049807	42.390019503922105	58.181806146796866	53.36361879584831	20200701110100
180	64.23300295118283	64.73864301084669	42.21467671672949	57.64714564514782	52.569850831167784	20200701043600
181	62.90790363061888	64.89329868535576	42.1222873205219	57.91083941628145	53.143381327080654	20200704182400
182	62.547683966124175	63.47097340310343	41.8461270831811	56.04325479350346	52.62335759644127	20200706005600
183	61.769159108731614	63.33684077089043	42.452485861971326	55.28162542171261	51.24984838100094	20200630185200
184	64.43423458181587	63.91048040096891	42.1030659087277	56.541018147415826	52.81710827605391	20200702234700
185	63.53254385483813	64.04282875062924	42.61086312740254	56.35121739455833	52.85804762011836	20200702092900
186	59.738187265838754	61.70811295446992	42.6457457291922	47.63399054305397	43.595094491763554	20200704192400
187	64.33852447168742	65.17830102527238	42.0012996082617	56.14862441939845	52.1659217543767	20200706015600
188	53.49981268411355	51.807149145367106	42.36233613187038	0.0	59.91696216884514	20200630195200
189	63.44896965264367	64.7513191510552	41.720667490430785	58.14312297832319	53.32162085652685	20200701175000
190	63.86105778924883	64.5521677438101	41.987011396086736	57.674374702031685	52.56598967644929	20200701100100
191	63.25875724896515	64.5296639338961	42.20988444102376	57.647662702096795	52.813233351575136	20200701053600
192	61.84827674547858	54.087625311658535	42.45704003483556	51.04488463166052	53.0297103824104	20200702064100
193	63.35329462410167	64.08087216440997	41.62990806346831	57.40794672329676	52.35647980058488	20200702011000
194	64.04824269710952	64.70200864883218	42.253268230126146	56.16647677246154	52.843016608410565	20200702142700
195	63.55303530197413	64.2453250755897	42.38398174250036	56.217265953842855	52.947656420622316	20200705171600
196	63.812142892405056	64.71024104917315	41.10328382381676	56.2660313385574	52.768850448016664	20200705022100
197	63.28134494029776	64.18805024581407	42.042713290807264	57.473416946437474	53.22819763581731	20200629191700
198	64.50416804432514	65.10420681683048	41.23183093014194	56.595323667831	52.82841359599186	20200705104700
199	63.97972177809365	64.3943130285997	41.790798051009844	57.4664932326436	52.52041961410642	20200701183800
200	63.863666045972096	64.27912054796255	41.979167591011766	57.15407583882632	52.670990944876294	20200701203000
201	65.5978606238455	63.536284542141914	41.98080932641785	57.293600342927036	53.6465149453751	20200705161600
202	63.56393664981259	63.81772642174861	41.76713967976624	56.69913134334638	52.95053159720937	20200705032100
203	63.678964248334175	63.32175396033231	42.53294592022321	56.57629456829691	49.37393829625911	20200705114700
204	60.841698213981815	62.399813794744965	40.96214848515659	56.58925408203307	53.20150143860435	20200629181700
205	63.59896285847288	64.73868432757904	42.4631150322021	56.81690298052579	52.96573728406494	20200702074100
206	63.34807722974727	64.41937129094653	42.17230356868811	56.60767840889438	53.50217616923118	20200702152700
207	63.922015124900184	64.30490628913553	42.10138062396577	57.799918357615326	52.321934801244296	20200701193800
208	64.08916451099695	64.28058724767028	42.203791501971196	54.51913283265499	52.506849387891705	20200701213000
209	64.44676070628907	64.88085805819672	42.31614378499732	56.76657678792302	53.21031771267961	20200705190300
210	64.66923169202842	64.92339206398988	41.940627937114755	58.12772703662705	53.06951897824664	20200629105300
211	63.420565265237194	62.113096452074274	40.93543280956909	56.4043711563852	52.885864318414924	20200629170200
212	63.17020684703607	64.45564710264436	41.86445196106097	56.97254847178181	53.17048330016118	20200702085400
213	63.71866906215392	65.49917241203545	42.16081819824869	57.751689451661	52.86885707997184	20200704185900
214	64.070485436948	64.41499504379347	41.00079393276577	57.64932445152701	52.597900457178355	20200630202700
215	60.876468709154665	62.24643834049816	42.22827603038198	47.268103704475934	54.68254540623195	20200704205100
216	63.78029495723215	64.50455370861205	42.09391863019974	55.99140941382088	52.37011565692139	20200702095400
217	60.625070369494985	63.37604738892673	41.85296664201724	55.36755555374366	51.473100134668606	20200629115300
218	63.98475224065779	64.34302352737545	42.146867531657975	56.448557384003706	52.67421103788509	20200705180300
219	62.96538626983243	63.77445269825656	41.153956266439685	57.360307507966304	53.08977130844925	20200629160200
220	63.95011720122963	64.401973869279	42.17206249405581	57.40428094852028	52.63978455390529	20200630212700
221	61.51375070957504	62.82176128922821	42.01777023436487	53.55806610801369	49.02970036706254	20200704195900
222	55.15963716089729	64.00734033660659	41.91746281584852	60.6537754232329	48.02439266435754	20200704215100
223	60.36951701966429	61.40306980699446	42.14058482953967	55.329336180646095	52.725799058504236	20200703230300
224	60.933171443102324	64.79439889511852	41.706260232252745	57.69741280080796	52.94716347537023	20200701042800
225	53.7928265978664	61.62661323201888	41.99470665385583	52.10148772477398	56.16008340052758	20200630204400
226	63.51271390738192	64.2203996492876	42.34042165248617	56.922910793048466	53.03063921256723	20200706004800
227	63.370893877565045	64.57827793662423	42.25018778046057	57.96925370665555	52.941647700102706	20200704203200
228	63.38847514602327	63.867177184491396	42.59576186437569	57.1308876562939	52.60847767970397	20200702225900
229	63.79213254638525	64.43221518986606	42.71928188114071	56.15270463263388	52.27993129578952	20200702083700
230	62.279529552377554	55.57307791269992	42.351076103286	61.00546974211701	46.903661158190914	20200630214400
231	63.7162921754141	64.5504388295401	43.000260020195014	56.78036274635645	52.46782454452506	20200704213200
232	63.85105429551941	64.13415214334462	41.83603342346447	56.58210073224257	52.74362697202422	20200706014800
233	63.466872462524826	64.02367706268667	42.071997380970174	57.83334771899084	52.83411613176585	20200703220300
234	63.7831814088878	63.4240982980496	41.74967471245542	57.41571926902436	52.67307502553996	20200701052800
235	64.40415484698593	63.56876792374855	42.73839499282444	57.107050072507406	53.73208690262838	20200702093700
236	63.36870938350346	63.389393777479	42.561956652207044	57.73908848167622	54.66523899722677	20200702235900
237	58.96697476928383	58.88345805691319	42.221873938972365	26.74205130107596	51.951570930150844	20200629113000
238	62.72619252578196	64.80816674449694	41.1283766009579	57.27464037802629	51.29793871145013	20200704031800
239	63.25297811876242	63.09074833140008	41.4224033068285	57.272642575403566	52.90778184047509	20200630110800
240	63.1172114608844	63.982343585027	42.17103176289337	57.12783521682024	52.78137815081536	20200630165900
241	57.0673059309121	64.25558361891554	42.213144244353145	57.95356773552699	52.76957085282594	20200704044900
242	63.26577086776861	64.83588848237149	42.08995182214558	56.96037790753798	53.7814174853904	20200703002900
243	63.60973707247788	64.50113146272804	41.887205553063815	57.557419086340076	52.4922995604326	20200701205300
244	63.28317876089164	64.54010214042397	42.16520118557009	56.315994200172625	53.39932949594092	20200702062200
245	63.239166196185884	64.30721283562991	41.17589923584214	56.36127830404633	53.19737421485856	20200702131500
246	60.30610838050363	61.38374616652201	42.73104271200306	54.5143253761114	52.89162755160495	20200702144400
247	63.62526247874001	63.80370095489731	42.4251930684517	56.88566980034621	52.76424602489721	20200705024200
248	64.15732725916554	65.08108576618721	42.321515310381855	56.7672592029922	52.68767412220872	20200705102400
249	63.59359186853709	63.9678675203922	42.351369316582634	56.731871584526736	52.781184148278356	20200705051300
250	64.10272555807897	64.59155337350184	41.695355612127756	57.470409181028145	52.61941450424707	20200701215300
251	63.774149848522626	64.2873807063719	42.568952941286824	56.69628767489955	53.27553397049795	20200703012900
252	63.11227636053011	63.524720439987	42.08596051185393	57.275567720943165	53.19695404631388	20200630100800
253	63.45463408178327	64.1418393871357	42.440843675382574	57.764964569680735	53.30256052827383	20200704021800
254	61.88389573217404	63.448947633363375	42.40765882318346	57.9437979832491	53.14709836596489	20200704054900
255	62.96793265393084	63.63184495868399	40.66877811803468	56.980273555438444	52.66484357454301	20200630175900
256	63.906696423817706	64.99326071038537	42.246455280432464	57.05298323162172	52.631502403973336	20200705034200
257	64.16369774543487	64.43895312737824	42.389328819278525	56.51493455628131	52.757281539145346	20200705112400
258	63.103466929591406	63.82291465456961	42.397511885276415	56.81557698642927	52.669395588722494	20200705041300
259	56.26066799153361	64.05622540537318	43.07076955627032	60.16474359458735	52.186078050924536	20200702072200
260	62.15761862361395	64.32382475485711	42.1243776906363	55.6298397627331	52.00561027392242	20200702121500
261	63.34343091645965	64.60243598155832	42.74343109715406	56.25786752683453	53.01624318978645	20200702154400
262	64.48179230597738	64.68656274168657	42.56635728220821	56.691217073796984	53.07733273352033	20200703091000
263	63.73465836271928	64.78529837759501	41.988077737355006	58.518981146014774	53.849469968789315	20200701163300
264	63.709442312141235	64.98969991194154	42.111330336289086	57.90671630785147	52.197317390438265	20200701030400
265	63.83968971258261	63.98104754066648	42.066426604487845	57.565896695566195	52.16519614612661	20200701045500
266	64.26246271052611	64.68318668367469	42.34732585176693	57.88078818712389	52.811272589878136	20200630203900
267	63.02365190969363	64.8644914503379	42.188695290583546	57.89858727949085	53.26720234427903	20200704184700
268	60.48808708942667	61.467920197608755	42.6434993819412	49.9050591540194	45.96081571006612	20200630183100
269	63.46703260391179	63.762887066184646	42.20301399858307	56.95406746965179	52.674595177338915	20200706003500
270	63.24096173613362	64.74073578147491	41.324208716848716	56.863511732423866	52.63688800447505	20200705211500
271	56.83211615560443	57.93104523090506	42.69172953137618	51.254218576426965	52.779372960024254	20200702222400
272	60.86270674761543	62.102791777428656	42.31228695657289	48.61518054378316	44.45352112962384	20200704194700
273	64.86904111353363	65.0567288168776	41.9836538191236	57.6493207915683	52.218889908148974	20200630213900
274	67.32224655796763	0.0	40.39750748044373	52.33124398800067	48.32144196873092	20200630193100
275	63.83779313437345	64.49698323103311	42.279374878837544	56.756681907362804	52.362081262965106	20200706013500
276	63.64417995421809	64.23855807160662	42.11056201466805	57.56739108972835	52.92600251625623	20200701173300
277	64.51825024068648	65.48625347782284	42.25834821429689	56.67408607768509	52.3264163660641	20200701020400
278	64.5920725371731	65.51087868990672	41.53924510141197	56.14016538556098	52.76976555847036	20200703081000
279	63.44359180063643	65.44451197304792	42.23237235231059	55.439848154864706	53.09212085678451	20200701055500
280	63.4810071013514	64.74837599599978	42.465041054309786	56.70464092979004	53.16034087314115	20200702232400
281	63.597661789972136	64.62868190431467	42.74350595493008	57.00247239458253	52.953527006273724	20200705201500
282	62.56508205621519	62.825994227363765	41.38149863677118	57.36754594841417	52.89062440854731	20200630044200
283	63.41177427254339	64.89723795886474	42.38578686980956	57.632652908624685	52.70892495958203	20200704165200
284	63.173115997186336	64.67446523187918	42.150067849340594	57.89967879610456	52.80091380515324	20200704110300
285	63.108068419972525	65.12034229277486	41.94593203037768	57.6034184042901	52.8512922955854	20200704043400
286	66.85186591762398	63.72728592607957	41.87602878148403	56.59608738346023	52.864065742427826	20200630031300
287	61.99673804848839	62.707767036167226	41.75112318879087	57.002902877714774	52.79494185121777	20200630162400
288	62.54428525519678	64.18363447057851	42.349163022165094	56.58288728264366	53.34492393301295	20200703070500
289	63.25783156745486	64.68038406588131	42.30637854238449	57.83383022842532	57.30716092353284	20200703123200
