	IntGW-01+link-intgw-exgw-a-1	IntGW-01+link-intgw-exgw-a-2	IntGW-01+link-intgw-exgw-a-3	IntGW-01+link-tr-intgw-a-1	IntGW-01+link-tr-intgw-b-1	IntGW-02+link-intgw-exgw-b-1	IntGW-02+link-intgw-exgw-b-2	IntGW-02+link-intgw-exgw-b-3	IntGW-02+link-tr-intgw-a-2	IntGW-02+link-tr-intgw-b-2	RR-01+link-tr-intgw-a-3	RR-01+link-tr-intgw-b-3	TR-01+link-tr-intgw-a-1	TR-01+link-tr-intgw-a-2	TR-01+link-tr-intgw-a-3	TR-01+link-tr-ssm-a-1	TR-01+link-tr-tr-a-1	TR-02+link-tr-intgw-b-1	TR-02+link-tr-intgw-b-2	TR-02+link-tr-intgw-b-3	TR-02+link-tr-ssm-b-1	TR-02+link-tr-tr-a-1	timestamp
13	1047.343011569089	1047.3597182689066	1047.3597182689066	2376.277448564833	2328.0786195908845	0.0	0.0	0.0	0.0	0.0	0.23389379744723604	0.18377369799425705	4694.916782758739	0.11694689872361802	0.18377369799425705	2376.2941552646507	0.133653598541277	4695.083849756916	0.100240198905958	0.11694689872361802	2327.995086091796	0.133653598541277	20200629111200
14	1042.9156354149243	1042.93224473211	1008.0360693246988	2402.8684185558045	2293.9792338025645	1038.0324961622923	1031.6046904113798	1027.8675940445696	2352.4440302966573	2375.614027770878	6.577289605585356	0.632640476027995	4523.096380229313	2392.372828811372	0.13287453748657202	2764.439099039384	0.18313276937652398	4278.464297209434	406.57139644946517	10.188841350766662	2787.080968707754	0.216429636535893	20200629111500
15	1049.730033636482	1049.7132226243007	1016.1080092738956	2389.719003595169	2342.1102170977483	1051.5960559886057	1046.6872404316678	1032.9022104430076	2337.655298869705	2356.6853646589293	0.151299109631637	0.13287453748657202	2289.7438579201803	2402.07509754842	0.151299109631637	4693.527287638211	0.099655903114929	2331.300369519106	2361.0226058017024	4.783483349516621	4665.1751832020145	0.100866073087758	20200629111600
16	1045.189857747501	1045.189857747501	1009.879165450944	2375.170648996261	2326.5085676444064	1046.6991452059258	1042.8678770422318	1027.1281649758002	2323.4236504216915	2343.293171028209	0.132684611729664	0.132684611729664	2293.204730100261	2387.8752005693764	0.132684611729664	4727.122137282156	0.099513458797248	2333.9720770542003	2346.925412274309	0.151299109631637	4670.398819425399	0.099513458797248	20200629111700
17	1047.301401849716	1047.2015431497764	1012.2177119376083	2344.1996241984257	2297.149533410225	1048.1002714492329	1041.8424595863519	1027.7290966615574	2363.2393496535738	2381.396989925921	0.14978804990937802	0.132684611729664	2293.204730100261	2392.1151570527704	0.13314493325277998	4699.3572359353975	0.099513458797248	2333.9720770542003	2346.925412274309	0.14927018819587198	4670.398819425399	0.099513458797248	20200629111800
18	1045.9380900265185	1045.536629654195	1011.395770491194	2400.4988412766365	2351.972318772048	1046.6406456780842	1042.007123880852	1026.316714329213	2306.4902040909114	2324.187915504167	0.14978804990937802	0.14978804990937802	2296.5836674439	2392.1151570527704	0.167275155134742	4706.739962952423	0.09985869993958502	2338.524321418526	2350.557294761247	0.13314493325277998	4678.4799508695205	0.116501816596183	20200629111900
19	1040.4150624611786	1040.4150624611786	1007.1184524654202	2364.72490909909	2316.6020724635405	1041.296981666464	1036.571225924937	1022.4937986103882	2316.385752658471	2335.7047752497133	0.0	0.0	2296.6761342714967	2378.4362567435205	0.11647989503763599	4707.029610227396	0.100126842352673	2337.461134723153	2351.0616974760583	0.09983991003225999	4677.909386909827	0.11681464941145099	20200629112200
20	1056.3280441800869	1055.975083243736	1020.3932593268373	2368.317459923681	2321.340040061739	1054.9498157619548	1050.361323589393	1035.3016569717543	2377.326367632447	2396.4198735226673	0.0	0.0	2284.054261793024	2411.4963478039417	0.10084598181454402	4680.944261907507	0.11647989503763599	2325.3879845463794	2337.352133765245	0.09983991003225999	4652.17372783321	0.11765364545030199	20200629112300
21	1044.9977212799438	1044.9643688695874	1009.827604559348	2370.2890991932536	2323.145467154788	1043.997148969258	1039.4612211608169	1024.3192268591097	2323.762486746378	2343.340351625457	0.15008584660282598	12.779105098238954	2294.0989570303423	2385.898027239948	0.15008584660282598	4701.928621543059	0.116733436246642	2348.0773645025915	2348.2770380197508	9.800641800602532	4673.32539020989	0.116733436246642	20200629112600
22	1051.9857019338767	1052.0191078499142	1017.5943113733698	2385.249216902692	2337.077885976756	1050.7329800824741	1047.1752500244909	1031.1070044104995	2342.1889911304793	2360.745977489257	0.13362366414961402	0.15008584660282598	2306.3110373063073	2402.069095627525	0.15032662216831602	4727.18766366289	0.116733436246642	2347.817887982781	2360.6290567831256	0.16676205178091702	4697.422992473564	0.11692070613091199	20200629112700
23	1041.3201348784455	1041.3367792231045	1006.0008355128133	2332.338728325797	2285.834429349559	1041.4200009463975	1036.6763627186854	1021.2969882541026	2348.7334078145564	2368.290512788457	0.18308779124503105	0.15032662216831602	2306.3110373063073	2379.076048127256	0.149799101927753	4681.088780485013	0.10021774811221	2347.817887982781	2338.0310941990515	0.13362366414961402	4697.422992473564	0.099866067951835	20200629112800
24	1046.9092902220475	1046.9092902220475	1012.0694920077636	2403.396500618723	2354.167799126647	1048.3914804902458	1043.0456032307884	1028.3402773114708	2308.702861686401	2327.005413425167	0.13323058590548298	0.14988440914366802	2298.827144506157	2393.137745504001	0.14988440914366802	4711.549786138265	0.099922939429112	2325.7309234963172	2352.835493267592	0.166443446586392	4680.357175213142	0.116576762667297	20200629112900
25	622.8656313675344	529.8480162647184	544.9409388010581	36.19488639377922	4695.607751368947	619.025912087915	521.8028901550396	524.6509579527186	273.4021469247547	4657.745707792243	0.099732968301804	0.34978951415985404	0.0	0.0	0.0	0.0	0.0	2346.671223924337	2360.1631051847885	0.3831028012226971	5959.930278621508	0.116355129685438	20200629113200
26	624.4397970326713	531.0712434144926	544.7223007348313	0.100252562940062	4636.4471133310435	620.7137434433987	522.9842033373277	522.3158529177272	0.116961323430073	4742.94875269437	0.100252562940062	0.16708760490010402	0.0	0.0	0.0	0.0	0.0	2337.7059713968742	2349.652735147232	0.183796365390115	5784.739969246523	0.100252562940062	20200629113300
27	1047.3576176483764	1047.3576176483764	1012.0181453818373	2375.487093233869	2326.6564825186083	1047.7397558064065	1043.3700890428431	1027.7024245636017	2336.8246804627183	2356.197423604601	0.099688215138333	0.449935569226486	681.0858018465091	2394.14540416726	0.132917620184444	1180.9308906964525	253.73033248305507	2403.8890964147267	2415.420778411198	0.5332569709350949	5372.630639292453	0.099688215138333	20200629113600
28	1044.5888938322037	1044.605584821815	1011.0566957031468	2375.211276632873	2327.124535562782	1043.9379452373637	1039.44806903193	1025.5778566649583	2318.228238099972	2337.3060392256616	0.100145937667666	0.18360088572405397	2290.304212480304	2384.408011908687	0.15021890650149902	4692.955476034117	0.116836927278943	2339.798712214345	2344.115962987063	0.1495323227075	4682.122859212195	0.100145937667666	20200629113700
29	1047.850955055651	1047.8176338817693	1012.8470618929975	2350.908780870714	2303.159538698337	1048.3174514899938	1042.7361548648205	1027.9582142483173	2361.521574752013	2380.3480379951347	0.116624108585708	0.18326645634897	2298.827786093725	2394.659482177296	0.149945282467339	4711.980519775325	0.099963521644893	2331.046918121433	2352.4082336953875	0.133527916890221	4682.607904998667	0.099963521644893	20200629113800
30	1052.1268396612854	1052.0431568826157	1016.8963898412453	2415.4364600845693	2366.783292565873	1052.6624094447732	1048.6288995128823	1032.66222534266	2317.2430875932746	2335.4691967875856	0.100419334403915	0.18410211307384405	2309.494062288439	2404.591171968947	0.133892445871886	4711.980519775325	0.099963521644893	2340.862446945402	2364.1556533156368	0.149945282467339	4682.607904998667	0.1171558901379	20200629113900
31	610.8722072949141	527.3321211916128	518.8640875741568	4733.312192873434	1100.0603923859694	640.7031613651213	522.1674591041347	555.9222148901533	4688.8089033274355	0.117378683806324	0.184452217409938	0.31482847241762	2285.3730211187108	2402.775194282263	0.39767807042225706	5396.309146514427	0.11598943720649099	0.0	0.0	0.0	0.0	0.0	20200629114200
32	606.2010807607112	523.1042649399154	513.7770713273771	4631.990754473366	0.099756081417521	636.5435555252076	517.5179243805343	550.7533255061387	4728.787405475501	0.116382094987108	0.166260135695869	0.117378683806324	2291.36393813334	2385.8994512900117	0.166260135695869	5768.0891325431885	0.10061030040541999	0.0	0.0	0.0	0.0	0.0	20200629114300
33	607.074919796847	523.8588425837687	514.4296827556682	4741.187772471746	0.099779469080429	636.5098631755737	518.5040110764523	550.8325590585116	4629.717475597393	0.116409380593834	0.216188849674264	0.099779469080429	2291.36393813334	2388.969938458185	0.216188849674264	5730.355088920991	0.099756081417521	0.0	0.0	0.0	0.0	0.0	20200629114400
34	1045.384480264774	1045.384480264774	1011.9833785851037	2384.328643106412	2335.810376145573	1045.6178212944724	1040.8509974020642	1026.1171780982577	2316.593075628278	2335.2103563549203	0.116670514849148	0.200006596884253	2293.7423219342522	2388.295440611282	0.16667216407021102	4700.988387600318	0.10000329844212599	2334.3269938853477	2347.6440997945583	0.15000494766319	4670.520716008283	0.116670514849148	20200629114700
35	1049.7812653663223	1049.448750949495	1014.2022227657724	2351.9409731047713	2304.8236802403044	1048.567587744902	1043.6297486550125	1028.716477060296	2364.6097723859016	2382.6154280571145	0.09975432504827099	0.200006596884253	2293.7423219342522	2396.464653517983	0.133005766731028	4700.988387600318	0.10000329844212599	2334.3269938853477	2347.6440997945583	0.15000494766319	4670.520716008283	0.09975432504827099	20200629114800
36	1048.3241854054525	1048.673976591774	1012.628827677504	2384.6431142155843	2336.6384380737513	1046.8417370443758	1042.7108697011508	1027.0035797630007	2322.4802233893106	2340.7693054169767	0.099940338948992	0.18322395473981798	2297.211974358374	2392.555057715713	0.133253785265322	4708.7723531975535	0.11659706210715699	2338.1208864348278	2351.379638068728	0.14963148757240602	4678.323863264427	0.099940338948992	20200629114900
37	1046.4546410490043	1046.4213006647356	1011.063823147532	2354.6312986091343	2307.6713673663417	1046.3879602804666	1041.937018980564	1026.3670595269723	2351.730685177737	2369.5844609537507	0.116691344941266	0.18322395473981798	2296.268955946367	2390.622243427448	0.150031729210199	4705.245080913863	0.11659706210715699	2338.1208864348278	2350.380399614845	0.14991050842348802	4676.072244678546	0.100021152806799	20200629115000
38	0.0	1053.1430150712463	1017.7548980268609	1592.1813604424676	1540.326663216033	1053.3434196982082	1048.5337086511186	1032.9856496759785	2364.9917031649416	2383.796337328216	0.116902699061206	0.216686486257276	2294.0264936232834	2406.6090640307307	0.15030347022155002	3956.822355510226	0.13334553000447702	2334.6135393183968	2364.3069873561544	0.16668191250559702	3878.3714083714863	0.116902699061206	20200629115300
39	0.0	1045.5899992747045	1010.3427685593766	1592.1813604424676	1556.9834455784423	1045.973665297635	1040.8025145537868	1025.9729887109443	2313.756335243501	2332.9729986528987	0.116902699061206	0.16700385580172303	2293.805702051105	2388.204224823485	0.15030347022155002	3956.822355510226	0.10020231348103299	2352.583316678874	2347.902611284332	0.13360308464137802	3923.1543781805985	0.116902699061206	20200629115400
40	1052.052608535493	1051.5688601702498	1017.105959391193	2379.4080798287555	2332.351040575261	1049.0333514972504	1044.7797020787316	1030.467422858775	2335.720598153853	2353.285668105618	0.100085868671026	0.16680978111837702	2300.807310965776	2396.3726345684945	0.15012880300653902	4363.6785407759	0.100085868671026	2342.259541573693	2355.3040664571504	0.13328024559017698	4686.5708434551425	0.100085868671026	20200629115700
41	1040.5932620553817	1040.5932620553817	1005.8390990495312	2342.1008633420347	2294.9570993412867	1042.6248901755127	1037.7789575283143	1022.4584831797844	2345.148305522232	2363.865928530653	0.099916137055631	0.16680978111837702	2300.807310965776	2381.351252515389	0.15012880300653902	4715.979407866313	0.100085868671026	2342.259541573693	2340.119193290432	0.15012880300653902	4686.5708434551425	0.099916137055631	20200629115800
42	1046.4286930960877	1046.4120344630471	1011.0790737833348	2389.381054319888	2341.4208497951863	1046.3620585639242	1041.5976895142321	1026.371698914865	2314.983599159305	2334.1743444224026	0.116610431286178	0.16652689509271804	2286.5141857600856	2390.164010072809	0.14992769736794398	4685.883648324507	0.116568826564903	2327.8461611220982	2340.119193290432	0.13322151607417498	4657.624034227271	0.13326906432706098	20200629115900
43	1049.7985187840104	1049.7985187840104	1015.05089143504	2372.209181116805	2325.256533029137	1050.8656244223664	1046.1470166777606	1030.9907819079842	2353.768261803964	2372.075792912011	0.116714679195198	0.21656222953147505	2295.742877997086	2401.921403734783	0.150061730393826	4704.314677580071	0.116610431286178	2335.7235972952044	2350.3498771050995	0.166586330408827	4675.578535584547	0.10004115359588399	20200629120000
44	1042.0798266339966	0.0	1007.4402843309417	1551.8781026025238	1530.3260878042718	1041.8303820182762	1037.6563421152196	1022.0411091711155	2344.5299431570597	2364.019882465356	0.116407487336237	0.21618533362443998	2287.057903695055	2381.5142648478877	0.16629641048033902	3895.4435265787984	0.100137799626065	2335.480521412182	2340.073199356187	0.133517066168087	3904.472945219917	0.099777846288203	20200629120300
45	994.7723558236446	0.0	1029.9227338051546	1607.8549200300579	1577.8021798032125	1049.2471122215297	1044.665901821096	1029.656190654584	2327.438131836373	2345.996198694858	0.099953681464009	0.21618533362443998	2302.8828440900484	2398.122043578339	6.846827180284656	3895.4435265787984	0.099777846288203	2328.365932058371	2357.141034178095	0.14966676943230497	3893.2983028836015	0.099953681464009	20200629120400
46	1046.1418839287564	1044.511602075482	1011.9059650099923	1890.009823144348	2315.965092338416	1043.097582100703	1037.973839133269	1023.9999946766305	2324.81519382762	2342.881378446559	0.099813174690273	2.8038469715064718	2307.2155766783885	2382.7234706770937	2.002747836790337	4232.573899142086	0.116826957146103	2351.175891695937	2341.866611170541	0.16689565306586102	4659.628340653382	0.099813174690273	20200629120700
47	1046.6558510174277	1046.372669417515	1010.8250497579222	2356.437381576995	2309.862337261989	1045.339889464893	1040.1093587370997	1025.2839690946264	2324.81519382762	2362.4008529163266	0.099813174690273	0.16635529115045505	2288.017403425139	2382.7234706770937	0.133084232920364	4689.3393956528525	0.099813174690273	2328.807720815231	2341.866611170541	0.14971976203541	4659.628340653382	0.099813174690273	20200629120800
48	1055.2744841570466	1055.5604572844884	1019.6624188162243	2405.959208961321	2356.738187144011	1054.971689080932	1051.035353091441	1034.701240929921	2336.349985352288	2355.712048274956	0.134575589384307	0.183235152884498	2293.221253831843	2410.1815180782537	0.185041435403422	4698.182635440887	0.116604188199226	2334.599082901397	2369.0182096753288	0.133261929370544	4671.030517331638	0.117753640711269	20200629120900
49	1043.919241242525	1043.90267451437	1009.5432803205209	2405.959208961321	2304.465019842219	1045.2280127667846	1040.2414275920746	1034.701240929921	2336.349985352288	2364.91701088048	0.11596709708627802	0.20186338407646104	2313.623532695013	2387.762529006477	0.132533825241461	4742.241906518917	0.117753640711269	2355.022348379361	2369.0182096753288	0.15139753805734502	4713.0390036225235	0.117753640711269	20200629121000
50	993.2636049851576	1040.6792058399637	0.0	1580.997292266184	1550.430212501639	1040.4627722686462	1035.8843697984669	1020.8838584325323	2330.0572338600864	2348.370843740805	0.11654115378639099	14.467751805767719	2283.457421081785	2376.473910539581	10.472055104520015	3900.166252615371	0.11654115378639099	2338.531440613983	2335.884291549406	0.182970219783661	3908.526666736861	0.11654115378639099	20200629121300
51	1056.6964872351232	1056.2092980756663	0.0	1581.5672082317362	1560.9372672726786	1056.7132868613114	1051.7069982572405	1036.1505444070062	2342.808669695729	2363.270614392905	0.117597383317104	14.467751805767719	2283.457421081785	2413.955086602577	0.167996261881577	3900.166252615371	0.11654115378639099	2338.531440613983	2335.884291549406	0.14983862629678799	3923.972686898949	0.117597383317104	20200629121400
52	1056.2429509619076	1056.8812149698038	955.48121982061	2405.986567028504	2352.355593943963	1057.015586339887	1052.9844452373848	1038.0692231581263	2349.8529271761595	2368.933661728004	0.117574948822984	0.199323472878644	2318.5443979467245	2374.623583850327	0.16610289406553702	3901.37494494312	0.117574948822984	2320.6069227002145	2373.6030668384024	0.16610289406553702	3900.145783527035	0.117574948822984	20200629121700
53	1043.2904700430056	1042.3109792845673	1008.5434504258644	2350.960437172956	2352.355593943963	1042.576603897025	1037.5629393368833	1022.2895241205575	2349.8529271761595	2354.197737137286	0.13281230622891999	7.289646827025011	2286.9283040323376	2380.627386076841	0.16601538278615002	4751.640388889557	0.117574948822984	2366.615755594065	2373.6030668384024	0.151167791343836	4722.330633790113	0.13281230622891999	20200629121800
54	1045.269349813856	1044.8030908440326	1010.4831002438136	2379.735825660709	2331.228240693005	1047.1843420113453	1041.2395401460963	1026.88542471796	2325.283438827756	2344.516621332973	0.133216848520986	0.23312948491172605	2295.626037925771	2380.627386076841	0.166521060651233	4685.1533206845115	0.133216848520986	2327.7680881977312	2339.787601911448	0.18317316671635603	4657.179728685044	0.133216848520986	20200629121900
55	1044.979107590778	1045.4461820913295	1009.848432656448	2355.1064004052873	2309.1329245653	1044.311858304276	1040.8254807823032	1024.9616289957182	2344.914167553969	2361.228412608943	0.116768625137849	0.166812321625499	2293.385841403853	2388.952620463101	0.150131089462949	4701.071485585498	0.100087392975299	2334.221497737775	2347.866745646741	0.150131089462949	4671.06194892507	0.116768625137849	20200629122000
56	624.597213556773	531.4388197825399	546.0047368295421	0.0	4691.544907766258	1047.342888586052	1047.29277648612	1047.276072452809	2340.251770873916	2359.56163338118	0.100224199864694	0.167040333107823	0.100224199864694	4691.561611799569	0.100224199864694	2340.8364120397932	0.100224199864694	2324.405126148778	2336.9919779134752	0.183744366418605	5765.822866677877	0.100224199864694	20200629122300
57	623.563951876709	530.529953188964	542.8202865872913	0.0	4706.0501502813395	1044.5452905937073	1044.5619216267226	1044.528659560692	2316.2039680447338	2335.629014606637	0.100224199864694	0.167040333107823	0.099786198091968	4675.7650391604275	0.099786198091968	2316.187337011719	0.11641723110729603	2339.3664571084437	2344.0276862793776	0.183744366418605	5784.9408161901365	0.11641723110729603	20200629122400
58	910.9495916932603	872.6541714945474	865.4664671359938	1617.8352419697214	3060.374075548389	1045.5936814796562	1045.2259384659626	1029.3461265110184	2336.822980515003	2355.778461311747	0.133724732252162	0.18275300725057605	0.116297368250366	3094.306726357376	0.16715591531520202	2332.526473268352	0.116297368250366	2339.5541570926243	2351.914905946663	0.19936691700062803	5783.833629105231	0.18387150684672304	20200629122700
59	1052.1153993027451	1041.6467557581675	1020.5924071597293	2373.6729468326857	2326.4637124455603	1052.6170914853924	1052.9515529404905	1027.984005317402	2359.0904273904002	2376.8837768016297	0.11706150928440699	0.217302689909763	2355.678920548397	2357.3846739693977	0.133784582039322	4731.592759130242	0.100338436529492	2334.800393939689	2363.00362641505	0.18387150684672304	5024.6232364173375	0.100338436529492	20200629122800
60	1045.8142293619799	1034.2354767589648	1014.1556572304604	2381.4965411304747	2332.253570290065	1046.0970437215362	1046.1303159991314	1021.2759246357626	2321.090721156986	2340.5716396887838	0.099816832784612	0.18299752677178904	2355.678920548397	2342.3350704013114	0.166361387974354	4731.592759130242	0.100338436529492	2350.528214139883	2348.2575358131985	0.133784582039322	4672.409306508913	0.116452971582047	20200629122900
61	1040.7890896862489	1029.6035280159012	1009.2434789131137	2341.1064787521113	2294.868391728475	1040.7392283415074	1040.7392283415074	1015.9913809014662	2338.0150753781368	2355.017793934996	0.09972268948304	0.166204482471734	2341.004179297517	2331.7824072854473	0.132963585977387	4679.802992508383	0.099816832784612	2323.837833023298	2337.1175711727897	0.132963585977387	4650.135492387179	0.09972268948304	20200629123000
62	1050.6279369839663	1039.290584745168	1019.0132058511059	2398.041451590629	2349.811922316329	1050.6612331726265	1050.6279369839663	1025.988757375418	2324.97296557582	2345.266992564212	0.11653666031070098	0.166204482471734	2351.1937141457274	2352.3257845601747	0.13318475464080098	4679.802992508383	0.09988856598060099	2323.837833023298	2358.868485631904	0.16648094330100202	4650.135492387179	0.09988856598060099	20200629123100
63	632.7975072944994	504.0274758227441	524.285119088143	4707.0307005665645	0.0	1045.5241011856797	1045.5407467430057	1045.5241011856797	2323.153853721173	2342.229662416445	0.149810015931462	0.13316445860574402	2347.593807733728	2342.1464346298167	0.166916264903389	5739.215469185179	0.099873343954308	0.100149758942033	4696.322646068798	0.15022463841304998	2360.6299680226825	0.099873343954308	20200629123400
64	632.4900050301522	502.4012900021762	523.1092895372418	4617.518851456027	0.0	1041.6223323828062	1041.6389253311518	1041.6223323828062	2354.5061843162953	2372.4763473743687	0.13274358676324002	0.13316445860574402	2341.014536731668	2342.1464346298167	0.13316445860574402	5733.445701942321	0.099873343954308	0.116518901280026	4683.310781377417	0.13316445860574402	2342.262953531097	0.099873343954308	20200629123500
65	1049.1273488252507	1046.4891269106802	1018.7043087724167	2376.3199479248387	2330.1510644198524	1049.160744039359	1048.2924684725383	1023.429731568768	2340.703952078135	2359.271691122455	0.100185642325468	0.200718125965778	2344.7724210217248	2350.238285706109	0.150278463488202	5167.90631575139	0.16726510497148098	2392.9173693367584	2305.6890700853837	0.18399161546863	3659.2754279716064	0.100185642325468	20200629123800
66	1037.358155661546	1037.2255350842433	1007.6179912014204	2368.0564507444524	2319.583629740324	1039.3806194654119	1040.176342929228	1013.884313478972	2304.813012943238	2324.407703239709	0.116043005139843	0.16697607054244698	2349.0026627840944	2327.3253559403674	0.14919814946551202	4671.957697218734	0.100185642325468	2392.9173693367584	2284.6381076210682	0.150278463488202	4643.029833794588	0.13262057730267698	20200629123900
67	1047.3552156301869	1045.8389033509716	1017.3788882641644	2356.215979721939	2308.1605444114284	1047.638482759271	1047.638482759271	1022.0944528248006	2354.249772590649	2372.3455433074364	0.099976633794405	0.16662772299067502	2345.30186386605	2347.601326443321	0.149964950691607	4671.957697218734	0.116639406093472	2389.508198775476	2303.6949214352785	0.14919814946551202	4682.305667127163	0.099976633794405	20200629124000
68	1047.8870944150312	1046.317551299014	1017.2476091183107	2386.7741614465444	2338.569151064184	1047.8203053462646	1047.703424475923	1021.9228439319794	2327.164917572271	2346.466958445845	0.11688087034171199	0.16662772299067502	2346.867692858445	2347.769345286796	0.150275404725059	4712.6867839794395	0.100183603150039	2391.0820563819957	2303.354614556945	0.150275404725059	4683.75041993627	0.100183603150039	20200629124100
