	IntGW-01+link-intgw-exgw-a-1	IntGW-01+link-intgw-exgw-a-2	IntGW-01+link-intgw-exgw-a-3	IntGW-01+link-tr-intgw-a-1	IntGW-01+link-tr-intgw-b-1	IntGW-02+link-intgw-exgw-b-1	IntGW-02+link-intgw-exgw-b-2	IntGW-02+link-intgw-exgw-b-3	IntGW-02+link-tr-intgw-a-2	IntGW-02+link-tr-intgw-b-2	RR-01+link-tr-intgw-a-3	RR-01+link-tr-intgw-b-3	TR-01+link-tr-intgw-a-1	TR-01+link-tr-intgw-a-2	TR-01+link-tr-intgw-a-3	TR-01+link-tr-ssm-a-1	TR-01+link-tr-tr-a-1	TR-02+link-tr-intgw-b-1	TR-02+link-tr-intgw-b-2	TR-02+link-tr-intgw-b-3	TR-02+link-tr-ssm-b-1	TR-02+link-tr-tr-a-1	timestamp
11	1564.5426007605313	1573.4528097810198	1530.5703431468328	2298.3355752497105	2357.6513182921217	1566.8619248314076	1559.1864638774289	1603.1868780853476	2401.635046715358	2341.599593427496	0.16687133435825702	0.100114708095378	2359.987328147681	2367.036503605005	0.133486277460504	4701.9669624794815	0.10012280061495402	2334.446532004837	2346.905672956551	0.133497067486605	4702.4175150822475	0.116809934050779	20200629110800
12	1583.8230869561792	1559.8523240756333	1568.3155391037924	4699.054082982108	4698.987312054864	0.0	0.0	0.0	0.0	0.0	0.20001886844659	0.10015639086579	2381.752360252122	0.0	0.15023458629868502	4678.974716614934	0.13334591229772602	2333.760756295597	0.0	0.20001886844659	4678.774697746488	0.15001415133494198	20200629111100
13	1550.3039802415217	1556.9351919186788	1580.2943848115797	4682.635124225339	4682.635124225339	0.0	0.0	0.0	0.0	0.0	0.183274694594797	0.11662935110578003	2369.891753133585	0.0	0.23325870221156006	4682.035316133936	0.116849122676755	2321.6238631116644	0.0	0.183274694594797	4682.335220179637	0.133290686978034	20200629111200
14	1548.5780054263892	1562.056005463106	1531.1396276887995	4507.145270843462	2342.249472964665	1590.964110166559	1566.5336938911225	1603.0625062045997	2403.559137852612	2355.082116486394	0.298675449052315	10.15496526777872	2352.662437278786	362.06101657341765	6.608227353191847	4668.264082526682	0.21571004653778306	2345.680825293364	442.23878156346154	0.630537059110443	4668.71209570026	0.18252388553197	20200629111500
15	1579.2267108204044	1565.98354359393	1575.34943372368	2303.2200886996798	2344.3762940727024	1554.3181428050837	1568.5851797410828	1561.518800270429	2398.49032593348	2357.5355375524946	0.133499542488724	0.151062744028225	2385.834624933782	2363.192213692584	0.151062744028225	4697.448401550737	0.116812099677633	2338.3841385595833	2352.919731484965	0.133499542488724	4697.34827689387	0.100124656866543	20200629111600
16	1556.3770960232916	1563.784548848837	1573.3462944424384	2290.974358447471	2331.7733491778804	1566.4194146189975	1555.5319503989006	1544.9262013869336	2385.746668759093	2344.964249511514	0.151062744028225	0.14914334548078198	2374.295774122735	2334.0536732307737	0.132571862649584	4701.425073894439	0.100708496018816	2324.9956126999205	2341.5008095997932	0.134277994691755	4701.374719646429	0.099428896987188	20200629111700
17	1547.0242967267318	1563.784548848837	1534.6767247569449	2296.515258919765	2338.2007950172256	1579.3742696502707	1570.8873940376138	1593.2694483494242	2391.9510072307185	2350.265471133257	0.132571862649584	0.133127460590693	2343.559175306001	2321.2338860972386	0.14976839316453	4676.9364564833695	0.099428896987188	2324.9956126999205	2381.2342466531672	0.132571862649584	4676.837027586382	0.099428896987188	20200629111800
18	1579.2461435807618	1554.9953034295995	1593.9761764047405	2296.515258919765	2327.5451413853198	1534.5061683178853	1555.4348122397375	1518.7263707112027	2381.39974103136	2341.342049958006	0.133127460590693	0.133127460590693	2343.559175306001	2362.646324968192	0.14996639752919302	4688.000320038415	0.116486528016857	2296.8647185038158	2381.2342466531672	0.14976839316453	4688.299856824745	0.09984559544301999	20200629111900
19	1563.24877151642	1560.5912084906836	1574.3470221396228	2292.8281847738835	2335.797328828246	1560.2402096004917	1561.8447759556534	1546.9189660060752	2389.082303205912	2347.6978626290297	0.0	0.0	2375.242918392641	2322.6322190006435	0.016714232866269	4680.516163224218	0.116617238450149	2328.329804079208	2341.790765317453	0.0	4680.41620559126	0.099957632957271	20200629112200
20	1559.72951411948	1571.7919480747305	1526.1484999227305	2301.986876673308	2343.2196841546897	1571.8921899081533	1561.1663137318783	1608.0126638849558	2397.266739341996	2356.1174667217997	0.0	0.0	2353.5278860250355	2326.671357683263	0.0	4683.277906430014	0.10028539719761399	2326.771643080461	2346.160153205333	0.0	4683.528619923008	0.11699963006388302	20200629112300
21	1559.210419138618	1553.9571436762715	1571.616204162938	2290.134594597037	2331.137048057793	1556.8926716676765	1559.0103258317747	1546.5878663652172	2385.529078634853	2344.7433929231765	10.360268612663248	10.310379678733893	2369.9384751432667	2359.0481297836004	0.150069980132902	4681.012152013045	0.13303715714495298	2322.966571361669	2343.192669795137	12.77156708591553	4680.912374145187	0.14966680178807198	20200629112600
22	1575.9842733822334	1558.5878675197143	1576.9349877965801	2303.547667561456	2344.561820980376	1559.7554115373334	1576.0343109829882	1556.5696842892594	2398.7191841976323	2357.3214091729237	0.150069980132902	0.15011280226526202	2381.889871143671	2338.740780092534	0.13343360201356602	4701.583004548767	0.116721095658924	2333.68698241627	2357.187975570909	0.150069980132902	4675.797068769785	0.10007520151017402	20200629112700
23	1539.0917135082266	1556.5656807950936	1522.3340289604773	2286.3245300518925	2327.602405110861	1571.30777903044	1554.9665379356666	1590.3975469148536	2380.923824829891	2339.8458426283514	0.15011280226526202	0.166577381190348	2334.1988694059987	2338.740780092534	0.18323511930938305	4701.583004548767	0.11675440176186999	2333.68698241627	2370.196241481233	0.15011280226526202	4701.633042149523	0.10007520151017402	20200629112800
24	1576.624069352117	1559.9905948585779	1606.484562523835	2293.774411202421	2333.953972966034	1544.5535341148238	1562.1840200665174	1514.526872366747	2387.9255265674474	2347.6462636580177	0.14955171872312698	0.13293486108722402	2397.4137522775477	2303.7777594992344	0.13293486108722402	4681.467301762966	0.09994642871420899	2348.460489682177	2321.5744140272864	0.149919643071313	4667.348301310498	0.116318003451321	20200629112900
25	1580.8933297811734	1585.4005949385141	1584.3151844913887	0.0	2337.340765765274	1544.7696697619324	1564.2144627704447	1558.3493666787595	0.0	2349.937392598552	0.0	0.38406831205984493	0.0	0.0	0.0	0.0	0.0	4706.606876693032	4423.882503150196	0.350671067532902	4718.496295744623	0.0	20200629113200
26	1532.3962264063073	1554.2013500082596	1526.974052268827	0.0	2326.694840239132	1578.0688956747751	1556.4467288688727	1584.6220754605636	0.0	2339.0527401905056	0.0	0.18328425286515304	0.0	0.0	0.0	0.0	0.0	4707.639372636664	4669.532910245518	0.199946457671076	4665.6976831216225	0.0	20200629113300
27	1555.817153553871	1565.2463451412411	1573.2241096022854	2293.921824166767	2334.670679373435	1564.8687706990465	1563.8906655496594	1549.716429910237	2388.781445603933	2348.1983709310603	0.351763336843093	0.14920248041497702	600.0747513841426	595.9038432472887	0.904534294739384	1635.0797428221392	0.7537785789494861	2321.2921902962257	4169.233073345052	0.452267147369692	4704.817879641293	255.0451698463308	20200629113600
28	1572.5812618029688	1555.5875047823083	1565.9938878842636	2288.336961086314	2328.995233526324	1542.446110736891	1558.3558695177646	1546.9822264479997	2382.5614234677982	2341.886474131791	0.132624427035535	0.133415167973782	2372.8054393097154	2316.337469464812	0.100061375980336	4682.7364258774605	0.099468320276651	2325.1595474470787	2335.43251538106	0.165780533794419	4682.42144286325	0.116738271977059	20200629113700
29	1548.1962292738538	1572.0702521361713	1529.8700428477898	2298.9367863022885	2340.9870540653656	1580.7168800953775	1556.8095368941033	1600.0093563511791	2394.332916734689	2352.5325515137856	0.150092063970505	0.149941525304156	2350.250108295267	2361.728965065774	0.116621186347677	4693.219722528543	0.100061375980336	2302.80194562124	2379.888549797055	0.18344585596395	4670.965092138099	0.099961016869437	20200629113800
30	1578.058450957861	1574.50306223294	1612.8945836757482	2303.274291012506	2343.56869656161	1555.190457750623	1559.7640563920706	1521.3725349492624	2398.268268634689	2357.857019324673	0.149941525304156	0.133535726757593	2410.0194125893577	2361.728965065774	0.100151795068195	4693.219722528543	0.099961016869437	2302.80194562124	2329.530753286218	0.183261864260636	4693.019800494804	0.11684376091289403	20200629113900
31	1577.3544312032059	1558.9815579185022	1559.798530747356	2300.901692137128	0.0	1535.5594181861538	1559.4161579154575	1552.0014499577787	2382.265867254749	0.0	0.4003976348912101	0.0	4694.55750627212	3615.1235124935906	0.18287396308176998	4697.88213341336	0.0	0.0	0.0	0.0	0.0	0.0	20200629114200
32	1547.7883529184794	1558.2556170914754	1536.0043469148031	2296.914448866456	0.0	1579.0901397288096	1568.4061965203848	1590.8241428781562	2391.7531959116	0.0	0.18287396308176998	0.0	4639.781520861816	4648.157394366554	0.16667618109867102	4669.320899366836	0.0	0.0	0.0	0.0	0.0	0.0	20200629114300
33	1569.0597131681875	1574.199739243807	1612.599739243807	2302.898565840939	0.0	1563.3189048239897	1559.6307692307694	1521.0471968709255	2397.5718383311605	0.0	0.16667618109867102	0.0	4757.761668839635	4741.7373408398735	0.216949152542372	4688.717647632386	0.0	0.0	0.0	0.0	0.0	0.0	20200629114400
34	1580.835703755815	1564.7590127364083	1573.2976702072967	2295.131090739446	2335.823130249148	1543.5624626475428	1558.3716966986149	1548.7657070438654	2389.740082599504	2349.0647201551737	0.166770653728288	0.15009358835545902	2385.837649302261	2318.045378561713	0.11673945760980099	4684.671048554475	500.5723659860032	2337.073910152111	2336.4401816679433	0.20012478447394505	4378.489858165908	0.100062392236972	20200629114700
35	1559.5197785841162	1564.8567729176623	1543.0751647938766	2308.633645726514	2350.262201528175	1582.4188198964887	1575.7475769795553	1599.930832553437	2404.0324194386544	2362.45389795887	0.166770653728288	0.15010296563099002	2358.901461105603	2318.045378561713	0.100068643753993	4684.671048554475	0.11673945760980099	2337.073910152111	2390.356371458942	0.20012478447394505	4684.470923770002	0.100062392236972	20200629114800
36	1557.640290033365	1557.256991899577	1604.5026531730166	2298.1056239668656	2339.285175644703	1569.0059129569934	1570.6724265821588	1522.1435498173416	2393.630184961348	2352.6506149185293	0.133424858338658	0.149986226264888	2388.064029453295	2323.23664943436	0.099990817509925	4692.119107062002	0.100068643753993	2338.4019234233656	2342.434886396266	0.18345918021565505	4712.732777594338	0.116655953761579	20200629114900
37	1577.1413897868595	1557.085083329293	1517.0224031273324	2292.6438810713958	2332.8064266997008	1543.50338534641	1563.5430475662522	1602.690294693386	2386.9667762539925	2346.8375191011355	0.133321090013233	0.13315390179297198	2349.467308661547	2348.651741013065	0.11650966406885	4692.119107062002	0.099990817509925	2303.6790106824883	2365.246046024013	0.18331649876819603	4691.619152974452	0.09986542634472902	20200629115000
38	0.0	1580.9897978252288	1541.6517419582888	2306.160187863886	2347.881863217679	1579.8896657543735	1557.6036569856876	1597.9585015847815	2401.8216720250603	2359.699948645501	0.150018009662059	0.166685127044486	1588.3240116309296	2316.6065641769824	0.116680674181602	4682.368572319384	0.11667958893114	1543.2875857667902	2378.8355792112843	0.21669066515783206	4682.385240832089	0.13334810163558902	20200629115300
39	0.0	1560.462841631638	1598.7784839942983	2306.160187863886	2331.190317244023	1561.5789929526372	1556.681254320193	1518.3656119575323	2385.0987601507927	2344.867335669999	0.150018009662059	0.14993077446258402	1608.7072330587093	2361.183460074382	0.09995384964172199	4707.715161205102	0.116680674181602	1537.1011956652062	2330.2240966974864	0.166686677402288	4707.665155201882	0.100012006441373	20200629115400
40	1582.2940604404896	1560.0735856967206	1566.0112424957665	2294.2806493860558	2335.361916315031	1546.4186382681014	1568.1900465312708	1557.063177067512	2389.382950722039	2348.3183158849383	2.8320894796338782	0.133274799041594	2023.4946144986454	2342.704417553144	0.11661544916139399	4689.890200224061	0.11661544916139399	1971.2508932743408	2361.3462300690867	3.8816285220864333	4689.82356282454	0.099956099281195	20200629115700
41	1552.4981686429214	1560.0735856967206	1531.2040950839794	2294.2806493860558	2332.7857841565947	1567.1002958874935	1559.1567386664462	1588.3776813010131	2386.4548598349315	2345.235140641682	0.149688826866709	0.149688826866709	2345.4353983867504	2328.4263340035395	0.09979255124447199	4683.364222454362	0.09979255124447199	2325.981416498051	2368.3815983425065	0.16632091874078805	4683.713496383718	0.09979255124447199	20200629115800
42	1565.9841296900627	1560.1943232566398	1608.2647334430685	2299.520902694561	2339.5156174522385	1562.0463939024896	1569.8718095142333	1520.7835947386443	2393.8763937061035	2354.1653294077	0.13350516337894602	0.16685321133782902	2393.592743246829	2350.6087234676847	0.11679724793648	4677.670473744407	0.100128872534209	2345.25536792226	2337.963882586797	0.166881454223682	4677.720538180673	0.11679724793648	20200629115900
43	1582.2657624131539	1560.1943232566398	1530.9349724943345	2299.520902694561	2348.425330460721	1557.0506375407517	1558.3347411222164	1607.3641505963324	2402.5244475811405	2360.615976149694	0.16685321133782902	0.16685321133782902	2373.073448556893	2318.392000896869	0.11673668922408599	4693.363925758396	0.133482569070263	2345.25536792226	2372.7232384892204	0.216909174739177	4693.413981721798	0.11679724793648	20200629120000
44	1553.661829828555	0.0	1529.2466443026233	2290.397547502941	2331.850069176914	1564.2872652757205	1558.4416103510264	1588.7024508016525	2385.0272092753453	2343.6912676141155	0.133115381300939	0.14988858781267803	1552.762498301679	2348.5043567116563	0.11658001274319399	4669.654297191637	0.116475958638322	1532.0778731835294	2367.123850175498	0.166394226626174	4670.170119294177	0.099925725208452	20200629120300
45	1567.1173697329327	0.0	1610.9169299235607	2295.963975999502	2346.1748483757888	1569.1105237802878	1572.6151529802207	1513.8669374344297	2391.153691377769	2350.1279372363765	0.16654287534742002	0.14948655355163099	1552.762498301679	2348.5043567116563	0.11658001274319399	4675.424756778287	0.099925725208452	1573.445633833285	2367.123850175498	0.216505737951647	4675.0750167400565	0.099925725208452	20200629120400
46	1575.1880552123398	735.2979610017003	1567.5255117525014	2286.531355389041	2342.245462519488	1561.4356300507957	1563.3596311378728	1565.785545552014	2396.401910509657	2355.278478578908	1.984922397143141	0.15057399811909605	2378.6341787316032	2325.1877190734035	0.100382665412731	4667.958542381501	0.115787139833349	1838.8486497333813	2356.951523002453	2.7788913560003974	4667.859296261643	0.115787139833349	20200629120700
47	1558.0322388699633	1572.9629061290243	1530.5046395045856	2301.0216479233272	2326.746262161268	1553.2672080992375	1551.4408896853704	1580.7449987806006	2396.401910509657	2355.278478578908	0.133843553883641	0.15057399811909605	2378.6341787316032	2337.5274772450907	0.09961736802911	4697.306445323336	0.100382665412731	2329.480133567836	2356.951523002453	0.16730444235455105	4697.155871325216	0.100382665412731	20200629120800
48	1554.9049813712884	1558.5801343941232	1605.458361228215	2285.587686270573	2339.7942502507613	1572.6028422864902	1561.623149537399	1523.1858689850253	2394.274917468474	2353.264010305202	0.14942605204366602	0.132823157372147	2390.648443607663	2335.662016599873	0.13369488887782102	4665.280579539312	0.11622026270062899	2301.808714364647	2340.629843306248	0.18263184138670305	4665.131153487269	0.11622026270062899	20200629120900
49	1577.5441249300554	1567.0043688147314	1524.5381102770514	2298.649648198612	2342.656350867096	1554.5826110543344	1564.7747964314651	1606.4580080798594	2394.274917468474	2355.8247208812672	0.18383047220700505	0.15040674998754902	2361.710583236086	2320.759440446782	0.13369488887782102	4692.757447055988	0.116983027768094	2341.6994024172704	2340.629843306248	0.200542333316732	4692.9078538059775	0.116983027768094	20200629121000
50	1574.6769617586826	1556.1433183168085	0.0	2283.701224212925	2338.9025072406102	1546.5684351370435	1551.247638917068	1577.3079731367745	2377.0355202521937	2336.271495862519	10.474089600124904	0.14986773672674705	1580.5051515202786	2330.8096494573656	0.116563795231914	4660.7034405236245	0.150266906583922	1550.4483443211916	2348.394130566637	0.233748521352768	4702.335700376604	0.116563795231914	20200629121300
51	1554.6984876673425	1563.6748646794479	0.0	2302.2071175862343	2342.934508453428	1578.6410546048364	1570.4321745119812	1520.711721917046	2397.309996710775	2356.682714137397	10.474089600124904	0.15016244072295903	1570.6490758152474	2330.8096494573656	0.11679300945119	4660.7034405236245	0.116563795231914	1550.3104074551047	2347.072317931127	14.470562579504836	4660.7034405236245	0.11679300945119	20200629121400
52	1573.0076465380719	1580.5979330798966	1590.6571479913696	2302.5259339238696	2350.3197162147007	1563.0818872141474	1558.8279903610367	1561.0800534009188	2398.113498505531	2357.459590148549	0.16671515576972198	0.16671515576972198	1591.2294757596915	2324.8428472087776	0.13337212461577702	4670.7918331380015	0.13337212461577702	1570.940241302516	2343.798360419795	0.200058186923666	4671.008562840501	0.13337212461577702	20200629121700
53	1583.634264342142	1570.3451429493023	1548.9283748029611	2308.385742270914	2349.7613295583287	1561.6309649867846	1571.9539142654596	1595.7168072478635	2403.252975820553	2361.827114429507	5.304859605055538	0.16758034543303002	2372.200337811812	2333.4542663382504	0.134064276346424	4700.756206068506	0.116773639104996	2336.8740657691824	2376.021169687685	7.239965624509759	4700.68947827473	0.116773639104996	20200629121800
54	1539.7452033070992	1551.4168574614096	1601.7560543260877	2289.0222331563505	2329.964337202622	1575.2416422571923	1563.4537696404636	1513.2307912382034	2383.341816727669	2342.648752243722	0.16758034543303002	0.18262901237185306	2372.4836918102874	2357.235412964643	0.14942373739515302	4711.420863642405	0.134064276346424	2325.2610830560197	2337.6513583597284	0.20109641451963706	4711.337073469687	0.134064276346424	20200629121900
55	1574.8790341092213	1553.745409526496	1516.3500344780705	2285.9897520709915	2326.810403802377	1535.5049798119016	1557.7193955809973	1594.0173518863392	2381.2490244820324	2340.5281380909273	0.149648010420556	0.149648010420556	2349.390625819167	2336.737055160273	0.116392896993766	4667.07250098589	0.13282109990680202	2302.2348749799785	2353.9632039153507	0.16627556713395097	4672.496870983926	0.09976534028037	20200629122000
56	1570.7870732848435	1557.370341903481	1533.824642523812	0.0	2325.312164830789	1539.569926011376	1551.658268147059	1576.4327275789817	4663.708963731519	2338.2805648417348	0.13355073166603	0.182653521280928	0.0	2327.0390708501723	0.099629193425961	4663.642544269236	0.099629193425961	4662.862115587399	2344.6568332209963	0.16604865570993502	4692.3550386103525	0.099629193425961	20200629122300
57	1540.7804438055593	1564.6842555330124	1602.9370127403156	0.0	2334.017449549516	1579.3661231817684	1555.5288958880967	1517.2262003554574	4679.953512745867	2346.185754823031	0.099629193425961	0.16646108445301502	0.0	2327.0390708501723	0.11652275911711099	4663.642544269236	0.099629193425961	4709.783339079848	2337.746177841263	0.16604865570993502	4663.443285882384	0.099629193425961	20200629122400
58	1546.6987723558448	1559.1735021507584	1555.061017067508	1584.145637120424	2326.786262091273	1563.2733410572491	1554.3447291738794	1554.9444120615685	3083.1363041890113	2339.979285620431	0.13322853132963802	0.18323643790496905	0.0	2338.094110569489	0.116574964913433	4702.417588244501	0.116574964913433	3050.8034018277804	2357.362286913038	0.18318923057825195	4702.46754894375	0.116574964913433	20200629122700
59	1581.678871128155	1557.7567262903203	1542.1031416194307	2348.287757896558	2342.9031914975194	1550.9718392178477	1574.643926792569	1591.231058579081	2350.2715455172565	2355.456066105805	0.166578579913608	0.133363873660401	2364.758196293618	2328.268811452504	0.11669338945285103	4698.125870824419	0.18323643790496905	2318.981046659685	2369.225886061241	0.21655215388769006	4666.265811971963	0.14992072192224698	20200629122800
60	1554.2293882817007	1572.893733271244	1611.896355536388	2355.5742522632363	2349.966579104943	1588.2102136886715	1569.7802192191766	1528.6014849821577	2356.695786894895	2362.6382465103993	0.133363873660401	0.15065390574519102	2396.1336315544136	2335.487064830544	0.100435937163461	4698.125870824419	0.100022905245301	2346.40110333564	2355.10555122314	0.183375326283052	4698.5259624454	0.100435937163461	20200629122900
61	1571.7451711616218	1562.8865963528715	1523.4074384316098	2342.591608151741	2336.9421774246507	1552.0891636614508	1561.8503102431687	1601.6637540062695	2344.898180460434	2350.5977540638	0.16739322860576802	0.133714336735856	2355.327898725831	2335.487064830544	0.100285752551892	4712.303517803852	0.117175260024038	2307.976309229246	2368.4653323101293	0.18413255146634505	4712.454171709597	0.117000044643874	20200629123000
62	1562.172565122267	1570.8600350305264	1582.4433282415384	2337.26035655627	2331.0219257840536	1555.8679441031309	1546.2869058614508	1535.5806334221295	2338.203567574881	2344.342712976717	0.133714336735856	0.16547561730017102	2381.4919890606056	2351.09918282656	0.115832932110119	4687.5566457805435	0.100285752551892	2335.059530846177	2330.558594055613	0.16714292091982005	4687.10535989406	0.09928537038010199	20200629123100
63	1561.6315703592752	1563.8741637344199	1605.027425745474	2353.585011443084	0.0	1578.6351141588812	1575.1875452388824	1532.8795149973432	2355.057759331239	4708.542356145585	0.166455484593363	0.133886171650439	4732.407566242276	2336.868548206224	0.150621943106744	4683.175122388892	0.116518839215354	0.0	2355.00755201687	0.166455484593363	4683.374868970404	0.117150400194134	20200629123400
64	1556.7129327322402	1563.8741637344199	1516.3194496318054	2353.585011443084	0.0	1563.4839984743644	1566.844576557679	1605.1085844370032	2342.073376192793	4682.100459790301	0.133886171650439	0.133886171650439	4631.508786763768	2335.7446790706626	0.150621943106744	4708.441941516847	0.100414628737829	0.0	2355.00755201687	0.133886171650439	4708.642770774322	0.117150400194134	20200629123500
65	1575.8210956503256	1563.5804507500393	1538.1524624972049	2336.252475242756	2380.049735218408	1540.012641912174	1551.9875468960363	1578.6611910071088	2337.6143923144296	2293.5680011671293	0.21730919926340805	0.14947870298857402	2363.291511738911	2347.106512967325	0.09965246865904902	4687.6268855877415	0.150444830259282	2317.600854858737	2346.1346783847785	0.20059310701237698	4688.161800539776	0.09965246865904902	20200629123800
66	1545.6233684503775	1560.7118820679113	1599.0327096991964	2337.004249898028	2380.271312125789	1572.3030580919767	1556.2153051620237	1517.9277855078192	2338.103413141689	2295.052852764952	0.14947870298857402	0.149885896862914	2378.0396776613857	2328.81175758288	0.11657791978226699	4674.08278123928	0.09965246865904902	2329.6265329746648	2334.805923410705	0.16608744776508202	4673.351996469114	0.09965246865904902	20200629123900
67	1563.9328604911375	1567.2078514400268	1518.066362887151	2340.1555883364967	2383.9274216787576	1556.3521707820335	1553.4429148629695	1602.2186683860202	2342.133882361461	2298.411921977813	0.14961887583757802	0.13299455630007	2352.5240820724034	2348.3015049098763	0.099745917225052	4674.907815177234	0.13323190832259002	2303.9810690228783	2367.6854614906115	0.19984786248388603	4675.124317028257	0.116370236762561	20200629124000
68	1569.2569763699646	1555.9361752463285	1583.293770553996	2340.115086393388	2384.5732601435234	1552.9389949935098	1564.6779509837147	1538.8855498080736	2341.3306094959194	2297.122200766852	0.14961887583757802	0.14985901264090698	2378.812013657551	2320.983085779565	0.116557009831816	4681.9237356681315	0.099745917225052	2331.489867665833	2339.4656973386104	0.166243195375087	4682.272846378421	0.099906008427271	20200629124100
